"","date","precip.mm","tempMax","tempMin"
"978","2002-09-12",0,19.3,6.7
"979","2002-09-13",0,26.4,13.2
"980","2002-09-14",1.5,27.3,13.2
"981","2002-09-15",9.5,20.3,13.7
"982","2002-09-16",0,21,11.7
"983","2002-09-17",0,23.5,12.5
"984","2002-09-18",0,21.5,9.6
"985","2002-09-19",0,26.4,12.1
"986","2002-09-20",0,26.8,18.4
"987","2002-09-21",0,27,20
"988","2002-09-22",6.5,25.3,16.8
"989","2002-09-23",3,19.1,9.4
"990","2002-09-24",0,20.8,8
"991","2002-09-25",0,21,8.9
"992","2002-09-26",0,23.7,8.1
"993","2002-09-27",20,16.2,12.4
"994","2002-09-28",0,16.6,5.2
"995","2002-09-29",0,12.3,4.8
"996","2002-09-30",0.5,20.5,6.8
"997","2002-10-01",0.5,26.5,13.5
"998","2002-10-02",0.5,25.4,13.2
"999","2002-10-03",0,13.2,7.9
"1000","2002-10-04",0.5,17.7,3.7
"1001","2002-10-05",1.5,21.9,5.8
"1002","2002-10-06",0,15.3,3
"1003","2002-10-07",0,17.8,3.6
"1004","2002-10-08",0,9.7,0.1
"1005","2002-10-09",0,8.2,4.1
"1006","2002-10-10",0,16.4,3.9
"1007","2002-10-11",0,15.4,8.6
"1008","2002-10-12",0,17.8,10.3
"1009","2002-10-13",2,19.1,5.4
"1010","2002-10-14",0,9.5,1.1
"1011","2002-10-15",0,11.6,-1.1
"1012","2002-10-16",27,11.5,1.1
"1013","2002-10-17",2,7.9,0.9
"1014","2002-10-18",0.5,9,2.4
"1015","2002-10-19",22,11.6,5.1
"1016","2002-10-20",0,7.2,1.1
"1017","2002-10-21",0.5,6.2,-2.3
"1018","2002-10-22",0,7.2,-2.7
"1019","2002-10-23",0,7.6,-3.9
"1020","2002-10-24",0,7.8,0.9
"1021","2002-10-25",0,8,-1
"1022","2002-10-26",13,6.2,2.3
"1023","2002-10-27",0,6.8,1.3
"1024","2002-10-28",0,5.8,-2.4
"1025","2002-10-29",0,5.3,-4.8
"1026","2002-10-30",0,3.5,-4.2
"1027","2002-10-31",0,5,-5.3
"1028","2002-11-01",0.5,3.5,-7.2
"1029","2002-11-02",0,0.2,-7.1
"1030","2002-11-03",0,1.9,-9.9
"1031","2002-11-04",5.8,0.8,-1.8
"1032","2002-11-05",0,2.3,-1.4
"1033","2002-11-06",10.4,2.4,0.3
"1034","2002-11-07",0.2,1.4,-8.5
"1035","2002-11-08",3.4,10.5,-5.3
"1036","2002-11-09",0,12,2.6
"1037","2002-11-10",5.2,16.5,2.1
"1038","2002-11-11",3.4,18.4,6.8
"1039","2002-11-12",0,7.5,4
"1040","2002-11-13",0,6.8,-0.2
"1041","2002-11-14",1.6,10.5,-1.7
"1042","2002-11-15",8,8.9,-5.9
"1043","2002-11-16",0,-1.9,-7.7
"1044","2002-11-17",20.7,-1.7,-3.5
"1045","2002-11-18",12.2,-0.1,-2.6
"1046","2002-11-19",2.4,2,-6.2
"1047","2002-11-20",0.2,7.7,1.4
"1048","2002-11-21",4.2,7.3,2.9
"1049","2002-11-22",6.2,5.3,2.7
"1050","2002-11-23",8.8,2.9,-2.8
"1051","2002-11-24",0.4,3.6,-2.8
"1052","2002-11-25",0,1.3,-4.5
"1053","2002-11-26",0.6,1.4,-3.9
"1054","2002-11-27",0,-1.4,-8.8
"1055","2002-11-28",0.6,-4.3,-10.1
"1056","2002-11-29",8.2,1,-4.3
"1057","2002-11-30",2.6,3.9,-1.3
"1058","2002-12-01",1.4,-1.3,-12.6
"1059","2002-12-02",1,-7.3,-13.5
"1060","2002-12-03",0,-12.1,-14.9
"1061","2002-12-04",0,-8.1,-14.8
"1062","2002-12-05",0,-1.9,-11.7
"1063","2002-12-06",0,-0.4,-7.5
"1064","2002-12-07",0.4,2,-2.1
"1065","2002-12-08",1.2,1.6,-18.4
"1066","2002-12-09",0,-4.2,-20.7
"1067","2002-12-10",0,0.6,-4.4
"1068","2002-12-11",0,5.7,-4.9
"1069","2002-12-12",0,1.4,-3.7
"1070","2002-12-13",0,2.9,0.3
"1071","2002-12-14",2.8,3.4,-0.4
"1072","2002-12-15",0,3.1,-2.6
"1073","2002-12-16",0.4,-2.1,-10.1
"1074","2002-12-17",0,-3.1,-13.3
"1075","2002-12-18",0,-2.8,-13.5
"1076","2002-12-19",0,-1.1,-9.5
"1077","2002-12-20",7.5,6.2,-1.3
"1078","2002-12-21",0,2.8,0.2
"1079","2002-12-22",0.2,3.4,-0.5
"1080","2002-12-23",2.4,2.1,-2.8
"1081","2002-12-24",0,-2.8,-9.1
"1082","2002-12-25",0,-3.6,-10.3
"1083","2002-12-26",0,-2.5,-10
"1084","2002-12-27",0,-0.8,-13.2
"1085","2002-12-28",0,-0.3,-1.7
"1086","2002-12-29",0.2,-1,-11.6
"1087","2002-12-30",0,-6.7,-13.5
"1088","2002-12-31",16.2,2.9,-6.8
"1089","2003-01-01",0,2.3,-9.6
"1090","2003-01-02",0,-7.4,-11.8
"1091","2003-01-03",0,-2.2,-8
"1092","2003-01-04",5.7,-3.5,-5.6
"1093","2003-01-05",0.2,-1.5,-7.1
"1094","2003-01-06",0,-0.4,-8.4
"1095","2003-01-07",1.6,-5.6,-12.9
"1096","2003-01-08",4.6,-1,-9.4
"1097","2003-01-09",0,-9.4,-15.3
"1098","2003-01-10",0,-9.6,-17.4
"1099","2003-01-11",0,-10.7,-18.8
"1100","2003-01-12",0,-6.2,-11.8
"1101","2003-01-13",3.1,-2.4,-13.9
"1102","2003-01-14",0,-13.9,-21.9
"1103","2003-01-15",0,-12.1,-22.3
"1104","2003-01-16",0.2,-10.2,-20
"1105","2003-01-17",0.6,-12.2,-22.5
"1106","2003-01-18",0,-11.5,-24.9
"1107","2003-01-19",0,-5.8,-18.3
"1108","2003-01-20",0.4,-7,-18.8
"1109","2003-01-21",0,-18.6,-23.1
"1110","2003-01-22",0.2,-19.5,-25
"1111","2003-01-23",0,-15.5,-20.7
"1112","2003-01-25",2.4,-5.1,-17.6
"1113","2003-01-26",2.8,-4.9,-18.3
"1114","2003-01-27",0,-17.5,-25.7
"1115","2003-01-28",0,-13,-25.3
"1116","2003-01-29",0.8,-7.1,-16.7
"1117","2003-01-30",0,-3.7,-21.2
"1118","2003-01-31",0,-2.9,-16.4
"1119","2003-02-01",0,0.6,-4.8
"1120","2003-02-02",0.2,3.1,-1.8
"1121","2003-02-03",0,-0.7,-7.5
"1122","2003-02-04",19.6,3.2,-7.9
"1123","2003-02-05",0,-7.7,-13.9
"1124","2003-02-06",0.6,-5.3,-16
"1125","2003-02-07",0.6,-5.3,-14.3
"1126","2003-02-08",0,-3.7,-16.4
"1127","2003-02-09",2.6,-4.1,-13.5
"1128","2003-02-10",1.4,-3.5,-14.8
"1129","2003-02-11",0,-14.3,-24.8
"1130","2003-02-12",1.8,-11.2,-21.1
"1131","2003-02-13",0,-19.4,-25.1
"1132","2003-02-14",0,-16.3,-24.8
"1133","2003-02-15",0,-18,-25.7
"1134","2003-02-16",0,-18.4,-25.9
"1135","2003-02-17",0,-12.5,-22.5
"1136","2003-02-18",0,-4.5,-12.8
"1137","2003-02-19",0.4,1.9,-7.3
"1138","2003-02-20",0,2.5,-3.7
"1139","2003-02-21",0,4.1,-3.5
"1140","2003-02-22",13.8,-3.1,-6.7
"1141","2003-02-23",21.6,-3.6,-12.6
"1142","2003-02-24",0.2,-11.9,-16.7
"1143","2003-02-25",0,-13.8,-20.8
"1144","2003-02-26",0,-10.6,-23
"1145","2003-02-27",0,-4.4,-19.4
"1146","2003-02-28",0,-2.2,-15.7
"1147","2003-03-01",0,2.3,-14.5
"1148","2003-03-02",6.8,2.4,-19.7
"1149","2003-03-03",0,-18.8,-26.8
"1150","2003-03-04",3.2,-5.1,-22
"1151","2003-03-05",12.2,-4.9,-10.2
"1152","2003-03-06",0,-8,-19.9
"1153","2003-03-07",0.2,-4.3,-21
"1154","2003-03-08",9,0.6,-6.8
"1155","2003-03-09",3.2,-2.2,-16.1
"1156","2003-03-10",0,-11.8,-15.5
"1157","2003-03-11",0,-2.9,-14.2
"1158","2003-03-12",0.6,2.5,-10
"1159","2003-03-13",0,-7.5,-15.5
"1160","2003-03-14",0,-6,-18.3
"1161","2003-03-15",2.8,1.3,-8.9
"1162","2003-03-16",0,6.6,-10
"1163","2003-03-17",0,5.7,0.1
"1164","2003-03-18",0,4.2,-4.5
"1165","2003-03-19",0,0.4,-7.4
"1166","2003-03-20",23.8,3.1,-6.9
"1167","2003-03-21",11.4,7.1,0.9
"1168","2003-03-22",2.4,4.8,1.8
"1169","2003-03-23",1.2,4.5,0.9
"1170","2003-03-24",0,8.4,-0.3
"1171","2003-03-25",1.6,10.8,2.6
"1172","2003-03-26",1.2,8.4,1.6
"1173","2003-03-27",0,8.1,-1.1
"1174","2003-03-28",0,11.6,-0.8
"1175","2003-03-29",6.2,13.7,2.9
"1176","2003-03-30",2.5,3.2,-2.7
"1177","2003-03-31",0,-1.3,-7.4
"1178","2003-04-01",0,-0.1,-9.2
"1179","2003-04-02",0,3.1,-2.4
"1180","2003-04-03",0,0.6,-3.6
"1181","2003-04-04",0,-2.2,-7.8
"1182","2003-04-05",14.8,1.6,-4.6
"1183","2003-04-07",0,-1.3,-8.6
"1184","2003-04-08",0.7,0.5,-4.1
"1185","2003-04-09",0,5.8,-3.4
"1186","2003-04-10",0,11.9,-2.4
"1187","2003-04-11",0,13.9,-1.3
"1188","2003-04-12",0,15.5,-0.1
"1189","2003-04-13",0,9.1,-2.8
"1190","2003-04-14",2.8,16.3,-1.8
"1191","2003-04-15",13.1,18.8,7.4
"1192","2003-04-16",2.5,7.4,-5
"1193","2003-04-17",0,0.6,-7.7
"1194","2003-04-18",0,12.3,-2.4
"1195","2003-04-19",0,14.9,3.7
"1196","2003-04-20",0,23.3,6.3
"1197","2003-04-21",14,16.2,7.9
"1198","2003-04-22",2,11.7,5.7
"1199","2003-04-23",11.5,5.7,1.8
"1200","2003-04-24",1,5.1,0.2
"1201","2003-04-25",0,8.3,-2.1
"1202","2003-04-26",14.5,9,1.8
"1203","2003-04-27",0,14.7,5.7
"1204","2003-04-28",0,23.7,6.6
"1205","2003-04-29",0,14.9,6.7
"1206","2003-04-30",0,14.1,1.1
"1207","2003-05-01",10,14.5,7
"1208","2003-05-02",6,10.2,3.3
"1209","2003-05-03",0,12.5,1.8
"1210","2003-05-04",0,19.9,5.7
"1211","2003-05-05",0,22.5,7.4
"1212","2003-05-06",4.5,15.5,8
"1213","2003-05-07",0,15.6,7.5
"1214","2003-05-08",13.5,20.9,5.8
"1215","2003-05-09",0.5,13.3,5.8
"1216","2003-05-10",0,17.7,4.1
"1217","2003-05-11",18.5,19.8,7.2
"1218","2003-05-12",4.5,15.1,9.7
"1219","2003-05-13",7.5,11.8,8.1
"1220","2003-05-14",0.5,14.9,8.1
"1221","2003-05-15",0,20.2,10.7
"1222","2003-05-16",0,18.8,10.2
"1223","2003-05-17",0,22.6,7.5
"1224","2003-05-18",0,25.5,6.4
"1225","2003-05-19",0,27.6,9.6
"1226","2003-05-20",0.5,27.7,13.9
"1227","2003-05-21",2.5,18.4,9.2
"1228","2003-05-22",0,18.2,6.9
"1229","2003-05-23",0,20.5,8.6
"1230","2003-05-24",14,14.1,10
"1231","2003-05-25",17.5,17.7,11.5
"1232","2003-05-26",6,16.9,11.9
"1233","2003-05-27",0,20,11.5
"1234","2003-05-28",0,20.5,10.3
"1235","2003-05-29",3.5,20.1,13.5
"1236","2003-05-30",0,16.6,11.4
"1237","2003-05-31",1,21.4,8
"1238","2003-06-01",6,12.2,6.1
"1239","2003-06-02",0,19,5
"1240","2003-06-03",0,20.7,8.2
"1241","2003-06-04",0,22.3,7.4
"1242","2003-06-05",0,18.8,13.3
"1243","2003-06-06",0.5,25.3,13.4
"1244","2003-06-07",0,23.6,15.4
"1245","2003-06-08",0,26.4,14.7
"1246","2003-06-09",1,22.3,13.4
"1247","2003-06-10",0,20.9,10.7
"1248","2003-06-11",19.5,22,11.5
"1249","2003-06-12",0,22.4,9.9
"1250","2003-06-13",31,18.1,11.4
"1251","2003-06-14",8,16.7,13.5
"1252","2003-06-15",0,21.2,10.4
"1253","2003-06-16",0,22.2,8.8
"1254","2003-06-17",0,26.4,10.8
"1255","2003-06-18",0,25.4,16.3
"1256","2003-06-19",0.5,20.8,14.3
"1257","2003-06-20",0,24.6,11.2
"1258","2003-06-21",0,27.2,11
"1259","2003-06-22",0,28.9,15.6
"1260","2003-06-23",0,32.3,17.4
"1261","2003-06-24",0,32.4,19.4
"1262","2003-06-25",0,31.5,21
"1263","2003-06-26",0,33.4,22.2
"1264","2003-06-27",0.5,26.5,17
"1265","2003-06-28",0,27.2,15.7
"1266","2003-06-29",2,30.1,17.4
"1267","2003-06-30",1,25.7,17.6
"1268","2003-07-02",0,28.3,15.9
"1269","2003-07-03",0,30.5,17.7
"1270","2003-07-04",0,29.2,22.4
"1271","2003-07-05",0.5,32.8,21.8
"1272","2003-07-06",0,30.1,19.2
"1273","2003-07-07",0,28.7,18
"1274","2003-07-08",8.5,29.3,17.9
"1275","2003-07-09",0,25.7,14.6
"1276","2003-07-10",0,25.5,13.4
"1277","2003-07-11",0.5,20.9,13.4
"1278","2003-07-12",0.5,22.5,16.6
"1279","2003-07-13",1.5,23.6,16.6
"1280","2003-07-14",0,28.4,16
"1281","2003-07-15",0,30,15.3
"1282","2003-07-16",4,27.1,18.8
"1283","2003-07-17",2,26.7,15.3
"1284","2003-07-18",1,24.9,13.4
"1285","2003-07-19",0,23.7,13.3
"1286","2003-07-20",0,26.8,14.4
"1287","2003-07-21",7.5,25.7,17.2
"1288","2003-07-22",2.5,25.7,18.6
"1289","2003-07-23",0,22.6,17.6
"1290","2003-07-24",18,21.4,17.3
"1291","2003-07-25",0,27.7,17.2
"1292","2003-07-26",1,24.7,19.1
"1293","2003-07-27",2.5,27.7,15.4
"1294","2003-07-28",0,23.5,14
"1295","2003-07-29",0,26,13.9
"1296","2003-07-30",0,27.5,16.2
"1297","2003-07-31",0,30.1,17.4
"1298","2003-08-01",0,23.6,19.5
"1299","2003-08-02",0,24.2,18.1
"1300","2003-08-03",0,30.1,19.3
"1301","2003-08-04",15.5,27.5,21.9
"1302","2003-08-05",2,28.7,20.8
"1303","2003-08-06",2,26.6,19.4
"1304","2003-08-07",0,27.7,19.7
"1305","2003-08-08",0,27.6,19.5
"1306","2003-08-09",0,25.8,19
"1307","2003-08-10",19.5,25.1,19.9
"1308","2003-08-11",0,28.1,19.9
"1309","2003-08-12",0,29,20
"1310","2003-08-13",0,30.1,18.2
"1311","2003-08-14",0,30.4,19.9
"1312","2003-08-15",0,29.9,19.5
"1313","2003-08-16",1,28.3,16.2
"1314","2003-08-17",0,24.9,15.4
"1315","2003-08-18",0,28,16
"1316","2003-08-19",0,29.2,17
"1317","2003-08-20",0,30,20.6
"1318","2003-08-21",0,30.1,19.8
"1319","2003-08-22",0,29.1,17.2
"1320","2003-08-23",0,23.6,12
"1321","2003-08-24",0,23,10.9
"1322","2003-08-25",5,19.9,14.6
"1323","2003-08-26",12.5,25.4,12.7
"1324","2003-08-27",0,23.9,13
"1325","2003-08-28",0,18.5,10.2
"1326","2003-08-29",21.5,22.5,12.6
"1327","2003-08-30",0,18.6,11.4
"1328","2003-08-31",0,21.8,11.5
"1329","2003-09-01",0,23.1,13.9
"1330","2003-09-02",0,22.3,11.3
"1331","2003-09-03",0,25.4,11
"1332","2003-09-04",0,25.7,17
"1333","2003-09-05",0,21.6,13.9
"1334","2003-09-06",0,23.7,12.6
"1335","2003-09-07",0,19.5,8.6
"1336","2003-09-08",0,21.9,6.7
"1337","2003-09-09",0,20.3,7.4
"1338","2003-09-10",0,25.2,6
"1339","2003-09-11",0,27.5,14.7
"1340","2003-09-12",0,27.1,15.1
"1341","2003-09-13",0,24.9,14.6
"1342","2003-09-14",0,30.8,20.2
"1343","2003-09-15",8.5,27,20.4
"1344","2003-09-16",1,23.1,13.5
"1345","2003-09-17",0,23.3,11.2
"1346","2003-09-18",0,24.9,10.7
"1347","2003-09-19",6.5,25.5,16.5
"1348","2003-09-20",1,23,15.8
"1349","2003-09-21",0,19,14.5
"1350","2003-09-22",2.5,23,13.2
"1351","2003-09-23",18,19.4,13.4
"1352","2003-09-24",0,21.2,13.1
"1353","2003-09-25",4,18,9.7
"1354","2003-09-26",0,18.8,7.7
"1355","2003-09-27",27.5,26.6,14.8
"1356","2003-09-28",33.5,17,11.8
"1357","2003-09-29",0,18,9.6
"1358","2003-09-30",1.5,15.7,7
"1359","2003-10-01",0.6,12.4,6.2
"1360","2003-10-02",5.2,10.2,3.3
"1361","2003-10-03",0,13.1,1.4
"1362","2003-10-04",8.4,9.8,6.4
"1363","2003-10-05",0,10.6,4.8
"1364","2003-10-06",0,9.5,1.9
"1365","2003-10-07",0,14.2,1.5
"1366","2003-10-08",0,20,8.3
"1367","2003-10-09",0,17.6,8.5
"1368","2003-10-10",0,21.6,6.8
"1369","2003-10-11",0,21.4,9.1
"1370","2003-10-12",0,23,7.7
"1371","2003-10-13",0,16.6,7.8
"1372","2003-10-14",0,19.9,5.9
"1373","2003-10-15",31.6,13.9,7.1
"1374","2003-10-16",0.2,10.2,4.2
"1375","2003-10-17",0,8.1,1.2
"1376","2003-10-18",0,6.8,-0.5
"1377","2003-10-19",0,8.2,-1.4
"1378","2003-10-20",17.6,7.6,1
"1379","2003-10-21",32.8,3.7,1.1
"1380","2003-10-22",0,4.7,0.5
"1381","2003-10-23",0,4.3,1.2
"1382","2003-10-24",0,7.6,1.2
"1383","2003-10-25",0.4,8.5,2.8
"1384","2003-10-26",24.8,8.4,5.1
"1385","2003-10-27",20,6.9,5.1
"1386","2003-10-28",0,9.7,5.2
"1387","2003-10-29",13,7.2,5.9
"1388","2003-10-30",0,11.7,4.8
"1389","2003-10-31",1.8,17.2,5.3
"1390","2003-11-01",0,17.9,4.2
"1391","2003-11-02",0,6.1,4.5
"1392","2003-11-03",4.2,8.1,2.9
"1393","2003-11-04",4,3.5,-2
"1394","2003-11-05",2,11.9,0.7
"1395","2003-11-06",0,6.2,-0.9
"1396","2003-11-07",0,9.4,-2.5
"1397","2003-11-08",0,-1.2,-6.8
"1398","2003-11-09",0,1.8,-8.9
"1399","2003-11-10",0,6.7,-0.3
"1400","2003-11-11",4.2,8.1,0.7
"1401","2003-11-12",3.2,10.6,7.3
"1402","2003-11-13",16.6,10.4,-1.7
"1403","2003-11-14",0,-1.6,-5.8
"1404","2003-11-15",0,1.5,-5.4
"1405","2003-11-16",0,1.9,-6.5
"1406","2003-11-17",0,5.5,-4.1
"1407","2003-11-18",0,9.9,-3.5
"1408","2003-11-19",26.2,13.9,7.4
"1409","2003-11-20",8.6,8,-1
"1410","2003-11-21",0,8.8,-1.4
"1411","2003-11-22",0,6.4,-2.2
"1412","2003-11-23",0,6.9,-0.2
"1413","2003-11-24",0.8,14,0.4
"1414","2003-11-25",0,2.6,-2.4
"1415","2003-11-26",0,6,-1.1
"1416","2003-11-27",4.4,7.2,-2.2
"1417","2003-11-28",44.6,5.1,2.2
"1418","2003-11-29",11.4,4.3,-2.5
"1419","2003-11-30",3.6,3.7,-0.7
"1420","2003-12-01",0.4,6.6,-5.5
"1421","2003-12-02",0,-5.5,-11.4
"1422","2003-12-03",0,-4.3,-11.3
"1423","2003-12-04",0,-3.7,-12
"1424","2003-12-05",0,-7.6,-12.6
"1425","2003-12-06",2,-6.6,-12.5
"1426","2003-12-07",5.2,-4.2,-8.4
"1427","2003-12-08",0,-3.2,-11.4
"1428","2003-12-09",0,-5.5,-14.6
"1429","2003-12-10",7.6,3.5,-9.9
"1430","2003-12-11",51.4,5.5,-1.7
"1431","2003-12-12",0,-1.3,-11.6
"1432","2003-12-13",0,-10.2,-13.9
"1433","2003-12-14",18.8,-7.4,-13.6
"1434","2003-12-15",11.8,-3.9,-9.1
"1435","2003-12-16",0.2,-3.6,-13.4
"1436","2003-12-17",24.4,2.1,-4.6
"1437","2003-12-18",2.6,0.4,-8
"1438","2003-12-19",0.2,-4.8,-8.9
"1439","2003-12-20",0,-7.1,-15.2
