"Année-Mois";"Station";"Engin";"Latitude";"Longitude";"Secteur";"Espèce";"Commentaires";"Présence / Absence"
"2005-09";"F59";"Filet maillant";"45.40248";"-73.82996";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2014-09";"F245";"Filet maillant";"45.122";"-74.4485";"Lac Saint-François";"Perchaude";"";"Présence"
"2001-09";"F125";"Filet maillant";"46.40107";"-72.34656";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2012-09";"F123";"Filet maillant";"46.4052";"-72.37113";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"1995-09";"F24";"Filet maillant";"46.26083";"-72.78806";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-09";"F54";"Filet maillant";"46.272606";"-72.68746";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F45";"Filet maillant";"45.72943";"-73.43033";"Montréal-Sorel";"Perchaude";"";"Présence"
"2011-09";"F52";"Filet maillant";"45.39167";"-73.84685";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2003-09";"F209";"Filet maillant";"46.14705";"-73.06825";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F14";"Filet maillant";"45.3491";"-73.80868";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2007-09";"F032";"Filet maillant";"46.24374";"-72.83208";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F090";"Filet maillant";"46.17345";"-72.81381";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F42";"Filet maillant";"46.16306";"-72.82028";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F56";"Filet maillant";"45.76611";"-73.40078";"Montréal-Sorel";"Perchaude";"";"Présence"
"2014-09";"F239";"Filet maillant";"45.1357";"-74.3991";"Lac Saint-François";"Perchaude";"";"Absence"
"2002-09";"F102";"Filet maillant";"46.20285";"-72.77267";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F082";"Filet maillant";"46.17062";"-72.84952";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F260";"Filet maillant";"45.20698";"-74.30345";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-09";"F89";"Filet maillant";"46.195396";"-72.83697";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F31";"Filet maillant";"45.69131";"-73.48139";"Montréal-Sorel";"Perchaude";"";"Absence"
"2005-09";"F24";"Filet maillant";"45.39947";"-73.77343";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2001-09";"F101";"Filet maillant";"46.36468";"-72.47636";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2003-09";"F220";"Filet maillant";"46.0929";"-73.07515";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2009-09";"F259";"Filet maillant";"45.21639";"-74.28743";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-09";"F38";"Filet maillant";"46.246815";"-72.80266";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F47";"Filet maillant";"45.73558";"-73.42262";"Montréal-Sorel";"Perchaude";"";"Présence"
"2002-09";"F055";"Filet maillant";"46.26973";"-72.67643";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F033";"Filet maillant";"46.22886";"-72.81583";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F85";"Filet maillant";"45.89503";"-73.25607";"Montréal-Sorel";"Perchaude";"";"Absence"
"2004-09";"F255";"Filet maillant";"45.23613";"-74.24243";"Lac Saint-François";"Perchaude";"";"Présence"
"2004-09";"F226";"Filet maillant";"45.18115";"-74.26955";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F120";"Filet maillant";"46.25698";"-72.67312";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F156";"Filet maillant";"46.47318";"-72.23148";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"1995-09";"F109";"Filet maillant";"46.14556";"-73.06806";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F022";"Filet maillant";"46.2232";"-72.87438";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F42";"Filet maillant";"45.72418";"-73.4348";"Montréal-Sorel";"Perchaude";"";"Absence"
"2007-09";"F009";"Filet maillant";"46.17504";"-72.95847";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2008-09";"F108";"Filet maillant";"46.38445";"-72.45288";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2013-09";"F50";"Filet maillant";"46.276356";"-72.72368";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F18";"Filet maillant";"45.20556";"-74.25639";"Lac Saint-François";"Perchaude";"";"Présence"
"2001-09";"F62";"Filet maillant";"45.7938";"-73.37612";"Montréal-Sorel";"Perchaude";"";"Absence"
"1996-09";"F116";"Filet maillant";"45.10667";"-74.42389";"Lac Saint-François";"Perchaude";"";"Présence"
"2012-09";"F110";"Filet maillant";"46.3903";"-72.44194";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2014-09";"F209";"Filet maillant";"45.2151";"-74.2171";"Lac Saint-François";"Perchaude";"";"Présence"
"2007-09";"F080";"Filet maillant";"46.17105";"-72.86393";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F78";"Filet maillant";"45.43221";"-73.76493";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2009-09";"F256";"Filet maillant";"45.2322";"-74.25539";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F102";"Filet maillant";"46.64389";"-71.69333";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2001-09";"F140";"Filet maillant";"46.42876";"-72.28029";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2010-09";"F249";"Filet maillant";"46.06183";"-73.11593";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F47";"Filet maillant";"45.3934";"-73.86029";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F331";"Filet maillant";"45.43147";"-73.9849";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2004-09";"F248";"Filet maillant";"45.2373";"-74.17977";"Lac Saint-François";"Perchaude";"";"Présence"
"2009-09";"F058";"Filet maillant";"46.12902";"-72.94393";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"1995-09";"F20";"Filet maillant";"46.2425";"-72.84056";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F26";"Filet maillant";"45.32386";"-73.92072";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2014-09";"F236";"Filet maillant";"45.1522";"-74.371";"Lac Saint-François";"Perchaude";"";"Absence"
"2013-09";"F61";"Filet maillant";"46.148975";"-72.93025";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2009-09";"F039";"Filet maillant";"46.23664";"-72.78463";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F60";"Filet maillant";"45.77718";"-73.37403";"Montréal-Sorel";"Perchaude";"";"Absence"
"2012-10";"F102";"Filet maillant";"45.28769";"-73.24565";"Haut-Richelieu";"Perchaude";"";"Présence"
"2010-09";"F326";"Filet maillant";"45.4087";"-74.00789";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2013-09";"F68";"Filet maillant";"46.15146";"-72.899124";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F43";"Filet maillant";"45.39132";"-73.87512";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-10";"F12";"Filet maillant";"45.04497";"-73.32733";"Haut-Richelieu";"Perchaude";"";"Présence"
"1996-09";"F29";"Filet maillant";"45.21194";"-74.29083";"Lac Saint-François";"Perchaude";"";"Absence"
"2003-09";"F243";"Filet maillant";"46.07287";"-73.17698";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2013-09";"F23";"Filet maillant";"46.2151";"-72.86457";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-08";"F100";"Filet maillant";"46.21456";"-72.78797";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2007-09";"F023";"Filet maillant";"46.2161";"-72.86385";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F062";"Filet maillant";"46.15593";"-72.94213";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2010-09";"F309";"Filet maillant";"45.50222";"-74.23704";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2013-10";"F18";"Filet maillant";"46.20405";"-72.895645";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2010-09";"F306";"Filet maillant";"45.52529";"-74.27637";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2001-09";"F92";"Filet maillant";"45.92208";"-73.22983";"Montréal-Sorel";"Perchaude";"";"Absence"
"2011-09";"F14";"Filet maillant";"45.34996";"-73.80867";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2014-09";"F254";"Filet maillant";"45.245";"-74.2304";"Lac Saint-François";"Perchaude";"";"Présence"
"2001-09";"F20";"Filet maillant";"45.64987";"-73.47302";"Montréal-Sorel";"Perchaude";"";"Présence"
"2004-09";"F212";"Filet maillant";"45.18889";"-74.1989";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-10";"F10";"Filet maillant";"45.352474";"-73.84379";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2012-09";"F113";"Filet maillant";"46.39806";"-72.42895";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2001-09";"F8";"Filet maillant";"45.6069";"-73.49883";"Montréal-Sorel";"Perchaude";"";"Présence"
"2005-09";"F31";"Filet maillant";"45.34524";"-73.91674";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2013-09";"F85";"Filet maillant";"46.19137";"-72.8557";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2010-09";"F223";"Filet maillant";"46.13301";"-73.06394";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F083";"Filet maillant";"46.1818";"-72.86494";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F121";"Filet maillant";"45.40972";"-73.82889";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1997-09";"F15";"Filet maillant";"46.25694";"-72.77056";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F215";"Filet maillant";"45.18085";"-74.22655";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F047";"Filet maillant";"46.25802";"-72.73713";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2012-10";"F72";"Filet maillant";"45.20032";"-73.25616";"Haut-Richelieu";"Perchaude";"";"Présence"
"2002-09";"F067";"Filet maillant";"46.17078";"-72.91307";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F106";"Filet maillant";"46.37615";"-72.45411";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-10";"F41";"Filet maillant";"45.41255";"-73.88944";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2002-09";"F043";"Filet maillant";"46.25827";"-72.76897";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F120";"Filet maillant";"45.13806";"-74.41917";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F019";"Filet maillant";"46.21527";"-72.89625";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-09";"F47";"Filet maillant";"46.2582";"-72.73601";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F1";"Filet maillant";"45.56797";"-73.50312";"Montréal-Sorel";"Perchaude";"";"Présence"
"2013-10";"F61";"Filet maillant";"45.41882";"-73.833534";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1997-09";"F5";"Filet maillant";"46.19167";"-72.92056";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F9";"Filet maillant";"45.35278";"-73.80611";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1997-09";"F22";"Filet maillant";"45.37083";"-73.84361";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1997-09";"F116";"Filet maillant";"45.36389";"-73.84167";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2001-09";"F61";"Filet maillant";"45.78697";"-73.39244";"Montréal-Sorel";"Perchaude";"";"Absence"
"2012-09";"F102";"Filet maillant";"46.36846";"-72.4781";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2013-09";"F55";"Filet maillant";"46.269764";"-72.6759";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F82";"Filet maillant";"45.8615";"-73.23686";"Montréal-Sorel";"Perchaude";"";"Présence"
"2006-09";"F10";"Filet maillant";"46.68524";"-71.86189";"Grondines-Saint-Nicolas";"Perchaude";"";"Présence"
"2006-09";"F39";"Filet maillant";"46.65031";"-71.77574";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2007-09";"F100";"Filet maillant";"46.21475";"-72.7879";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F40";"Filet maillant";"45.4025";"-73.9106";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2003-09";"F248";"Filet maillant";"46.057";"-73.13675";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2013-09";"F88";"Filet maillant";"46.184944";"-72.83192";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F160";"Filet maillant";"46.49524";"-72.24343";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2005-09";"F79";"Filet maillant";"45.42108";"-73.74784";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2012-10";"F18";"Filet maillant";"45.06323";"-73.33202";"Haut-Richelieu";"Perchaude";"";"Présence"
"1997-09";"F16";"Filet maillant";"46.16139";"-72.86806";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F234";"Filet maillant";"46.12115";"-73.01322";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F227";"Filet maillant";"46.16198";"-72.99742";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F34";"Filet maillant";"45.69961";"-73.45444";"Montréal-Sorel";"Perchaude";"";"Présence"
"2004-09";"F221";"Filet maillant";"45.20738";"-74.26039";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F19";"Filet maillant";"45.34639";"-73.90972";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2003-09";"F252";"Filet maillant";"46.08055";"-73.0861";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F101";"Filet maillant";"46.63528";"-71.73278";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"1995-09";"F16";"Filet maillant";"46.23083";"-72.88083";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F229";"Filet maillant";"45.1787";"-74.28846";"Lac Saint-François";"Perchaude";"";"Présence"
"2006-09";"F01";"Filet maillant";"46.58133";"-72.03954";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2012-09";"F114";"Filet maillant";"46.38656";"-72.41367";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2004-09";"F257";"Filet maillant";"45.22424";"-74.26337";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-08";"F17";"Filet maillant";"46.20458";"-72.91145";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F134";"Filet maillant";"46.41793";"-72.32111";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-09";"F91";"Filet maillant";"46.181786";"-72.816956";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F207";"Filet maillant";"46.13608";"-73.10457";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F109";"Filet maillant";"46.39056";"-72.45479";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F241";"Filet maillant";"46.04545";"-73.17845";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F013";"Filet maillant";"46.19245";"-72.92675";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F013";"Filet maillant";"46.19401";"-72.92801";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2004-09";"F218";"Filet maillant";"45.23928";"-74.212";"Lac Saint-François";"Perchaude";"";"Présence"
"2008-09";"F109";"Filet maillant";"46.39009";"-72.45571";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2012-08";"F152";"Filet maillant";"46.45808";"-72.24171";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2012-08";"F163";"Filet maillant";"46.51064";"-72.23499";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2013-09";"F22";"Filet maillant";"46.225426";"-72.87994";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F005";"Filet maillant";"46.1595";"-72.97497";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F005";"Filet maillant";"46.15778";"-72.9766";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F25";"Filet maillant";"45.66347";"-73.44673";"Montréal-Sorel";"Perchaude";"";"Présence"
"2007-09";"F041";"Filet maillant";"46.25726";"-72.78296";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F60";"Filet maillant";"45.41126";"-73.83083";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2004-09";"F208";"Filet maillant";"45.22419";"-74.21356";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F45";"Filet maillant";"45.42167";"-73.85417";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2004-09";"F239";"Filet maillant";"45.1355";"-74.3994";"Lac Saint-François";"Perchaude";"";"Présence"
"2009-09";"F237";"Filet maillant";"45.14206";"-74.38449";"Lac Saint-François";"Perchaude";"";"Présence"
"2008-09";"F130";"Filet maillant";"46.40878";"-72.3489";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2006-09";"F18";"Filet maillant";"46.65766";"-71.74965";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"1996-09";"F34";"Filet maillant";"46.51528";"-72.23444";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-09";"F59";"Filet maillant";"46.14173";"-72.94132";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F16";"Filet maillant";"46.46389";"-72.25861";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"1996-09";"F131";"Filet maillant";"45.25083";"-74.19833";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-10";"F76";"Filet maillant";"45.42133";"-73.76967";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2008-09";"F127";"Filet maillant";"46.42401";"-72.37123";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2006-09";"F07";"Filet maillant";"46.66485";"-71.89479";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2007-09";"F055";"Filet maillant";"46.26979";"-72.67522";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F158";"Filet maillant";"46.48583";"-72.23244";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F319";"Filet maillant";"45.4877";"-74.16184";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2009-09";"F028";"Filet maillant";"46.21478";"-72.83244";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-10";"F41";"Filet maillant";"46.2576";"-72.781876";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2006-09";"F33";"Filet maillant";"46.66706";"-71.82112";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2002-09";"F050";"Filet maillant";"46.27605";"-72.72463";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F089";"Filet maillant";"46.19593";"-72.83664";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F239";"Filet maillant";"46.10517";"-72.99837";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F070";"Filet maillant";"46.17038";"-72.89888";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F220";"Filet maillant";"46.0946";"-73.07387";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F002";"Filet maillant";"46.14041";"-72.96774";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F114";"Filet maillant";"45.34333";"-73.89389";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1995-09";"F27";"Filet maillant";"46.26889";"-72.755";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F84";"Filet maillant";"45.88609";"-73.23815";"Montréal-Sorel";"Perchaude";"";"Absence"
"2007-09";"F035";"Filet maillant";"46.24823";"-72.81333";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F14";"Filet maillant";"46.4984";"-72.2478";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2007-09";"F093";"Filet maillant";"46.1821";"-72.80034";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F236";"Filet maillant";"46.12205";"-72.998";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F030";"Filet maillant";"46.24009";"-72.84864";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F113";"Filet maillant";"45.3425";"-73.92611";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2002-09";"F008";"Filet maillant";"46.17133";"-72.96017";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F72";"Filet maillant";"45.83053";"-73.3308";"Montréal-Sorel";"Perchaude";"";"Absence"
"2009-09";"F202";"Filet maillant";"45.2261";"-74.17808";"Lac Saint-François";"Perchaude";"";"Présence"
"2008-09";"F104";"Filet maillant";"46.37466";"-72.46115";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2009-09";"F15";"Filet maillant";"45.34904";"-73.8177";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2008-09";"F162";"Filet maillant";"46.50195";"-72.22535";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2012-08";"F162";"Filet maillant";"46.50136";"-72.22555";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2002-09";"F090";"Filet maillant";"46.17415";"-72.80925";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F16";"Filet maillant";"45.36754";"-73.8122";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2007-09";"F011";"Filet maillant";"46.1807";"-72.94401";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F089";"Filet maillant";"46.19538";"-72.83773";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2009-09";"F25X-1";"Filet maillant";"45.40119";"-73.76291";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1997-09";"F20";"Filet maillant";"45.35833";"-73.87028";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2008-09";"F151";"Filet maillant";"46.44735";"-72.24319";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2014-09";"F261";"Filet maillant";"45.1967";"-74.3168";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F109";"Filet maillant";"46.22498";"-72.73762";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F15";"Filet maillant";"46.48056";"-72.25389";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2001-09";"F32";"Filet maillant";"45.6897";"-73.45663";"Montréal-Sorel";"Perchaude";"";"Présence"
"2008-09";"F136";"Filet maillant";"46.42144";"-72.30433";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2009-09";"F005";"Filet maillant";"46.16042";"-72.97505";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F25";"Filet maillant";"46.65833";"-71.90139";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2012-08";"F141";"Filet maillant";"46.42877";"-72.27107";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-10";"F97";"Filet maillant";"46.193073";"-72.78502";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F113";"Filet maillant";"46.2367";"-72.70473";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2008-09";"F152";"Filet maillant";"46.45924";"-72.23945";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2009-09";"F19";"Filet maillant";"45.37597";"-73.79205";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2005-09";"F38";"Filet maillant";"45.39249";"-73.88805";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2009-09";"F2";"Filet maillant";"45.31944";"-73.88398";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2009-09";"F37";"Filet maillant";"45.38247";"-73.88893";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2001-09";"F136";"Filet maillant";"46.42135";"-72.30498";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2010-09";"F218";"Filet maillant";"46.11206";"-73.08907";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F55";"Filet maillant";"45.76818";"-73.40899";"Montréal-Sorel";"Perchaude";"";"Absence"
"1995-09";"F45";"Filet maillant";"46.17139";"-72.78361";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F217";"Filet maillant";"45.19428";"-74.23703";"Lac Saint-François";"Perchaude";"";"Présence"
"2010-09";"F340";"Filet maillant";"45.5282";"-73.89591";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2012-09";"F107";"Filet maillant";"46.39019";"-72.46322";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-09";"F94";"Filet maillant";"46.193226";"-72.800095";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F112";"Filet maillant";"46.16472";"-73.00861";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F101";"Filet maillant";"45.32056";"-73.88389";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2007-09";"F048";"Filet maillant";"46.26836";"-72.7371";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F229";"Filet maillant";"46.09808";"-73.0578";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F255";"Filet maillant";"46.1268";"-73.06245";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F104";"Filet maillant";"46.21519";"-72.7687";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F25";"Filet maillant";"45.40089";"-73.76262";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2009-09";"F262";"Filet maillant";"45.18532";"-74.32001";"Lac Saint-François";"Perchaude";"";"Présence"
"2009-09";"F109";"Filet maillant";"46.22545";"-72.73694";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F81";"Filet maillant";"45.87512";"-73.27188";"Montréal-Sorel";"Perchaude";"";"Présence"
"1996-09";"F35";"Filet maillant";"46.48444";"-72.25194";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"1997-09";"F117";"Filet maillant";"45.37278";"-73.83333";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2005-09";"F3";"Filet maillant";"45.31863";"-73.87529";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1996-09";"F17";"Filet maillant";"45.20222";"-74.22972";"Lac Saint-François";"Perchaude";"";"Présence"
"2008-09";"F157";"Filet maillant";"46.48619";"-72.24548";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2009-09";"F093";"Filet maillant";"46.18185";"-72.80128";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F56";"Filet maillant";"45.37188";"-73.83192";"Lac Saint-Louis";"Perchaude";"";"Absence"
"1997-09";"F19";"Filet maillant";"46.68472";"-71.85417";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
